id,competition_id,event_id,round_number,round_type_id,format,time_limit_centiseconds,time_limit_cumulative_round_ids,cutoff_attempt_result,cutoff_number_of_attempts,proceed_type,proceed_value,open,created_at,updated_at
709,ReunionCuberaEnLara2024,222bf,1,f,3,60000,,,,,,FALSE,2024-09-29T20:59:08.196Z,2024-10-13T22:08:03.693Z
710,RheinNeckarWinter2024,fto,1,1,a,30000,,18000,2,percentage,75,FALSE,2024-09-30T21:41:04.107Z,2024-12-15T10:02:35.954Z
711,RheinNeckarWinter2024,fto,2,f,a,15000,,,,,,FALSE,2024-09-30T21:41:04.110Z,2024-12-15T10:02:35.954Z
712,ReunionCuberaBogota2024,fto,1,f,a,30000,,18000,2,,,FALSE,2024-10-01T03:36:06.743Z,2024-10-05T01:34:20.782Z
713,ReunionCuberaBogota2024,333_team_bld,1,f,a,36000,,18000,2,,,FALSE,2024-10-01T03:36:06.748Z,2024-10-04T22:57:36.823Z
714,ReunionCuberaBogota2024,333_mirror_blocks,1,f,a,30000,,12000,2,,,FALSE,2024-10-01T03:36:06.753Z,2024-10-04T20:41:10.146Z
715,ReunionCuberaBogota2024,333_mirror_blocks_bld,1,f,m,30000,,,,,,FALSE,2024-10-01T03:36:06.757Z,2024-10-05T01:52:19.531Z
716,ReunionCuberaBogota2024,kilominx,1,f,a,18000,,12000,2,,,FALSE,2024-10-01T03:36:06.761Z,2024-10-04T21:23:38.903Z
717,ReunionCuberaBogota2024,234relay,1,f,a,30000,,18000,2,,,FALSE,2024-10-01T03:36:06.764Z,2024-10-05T01:41:28.960Z
718,ReunionCuberaBogota2024,333_scrambling,1,f,a,6000,,3000,2,,,FALSE,2024-10-01T03:36:06.768Z,2024-10-04T23:11:58.611Z
719,ReunionCuberaBogota2024,333_x3_relay,1,f,a,18000,,9000,2,,,FALSE,2024-10-01T03:36:06.772Z,2024-10-05T00:02:24.051Z
720,ReunionCuberaBogota2024,223_cuboid,1,f,a,12000,,6000,2,,,FALSE,2024-10-01T03:36:06.776Z,2024-10-04T23:20:28.304Z
723,DNFeandontGuadalajara2024,fto,1,f,a,60000,,12000,2,,,FALSE,2024-10-02T22:39:18.487Z,2024-11-28T11:50:26.145Z
724,DavisFall2024,fto,1,1,a,24000,,12000,2,percentage,50,FALSE,2024-10-03T21:25:33.947Z,2024-10-20T22:28:18.876Z
726,RheinlandPfalzOpen2025,fto,1,1,a,30000,,12000,2,number,10,FALSE,2024-10-04T15:55:40.291Z,2025-06-02T12:43:51.637Z
727,RheinlandPfalzOpen2025,fto,2,f,a,30000,,,,,,FALSE,2024-10-04T15:55:40.297Z,2025-06-02T12:43:51.637Z
728,RheinlandPfalzOpen2025,kilominx,1,1,a,15000,,9000,2,number,10,FALSE,2024-10-04T15:55:40.301Z,2025-06-02T12:43:51.637Z
729,RheinlandPfalzOpen2025,kilominx,2,f,a,12000,,,,,,FALSE,2024-10-04T15:55:40.305Z,2025-06-02T12:43:51.637Z
730,EtecCubatao2024,fto,1,f,a,54000,,36000,2,,,FALSE,2024-10-04T19:39:09.057Z,2024-10-21T15:44:03.508Z
731,EtecCubatao2024,333_mirror_blocks,1,f,a,30000,,24000,2,,,FALSE,2024-10-04T19:39:09.071Z,2024-10-21T15:49:56.356Z
